RecordID_Int,ParcelNumber,UseCode,YearBuilt,GrossArea,StoryHeight,NumberOfStories,StreetName,StreetNumber,Unit
1049,320186000,Office Building,1925,2842,10,2.00,4TH ST NW,125,
1050,320192000,Restaurant,1900,2748,10,2.00,W MAIN ST,331-333,
1051,320192000,Restaurant,1900,927,10,1.50,W MAIN ST,331-333,
1052,320192000,Restaurant,1900,1280,10,1.00,W MAIN ST,331-333,
1053,320195000,Office Building,1956,3652,8,2.00,W MAIN ST,325,
1054,320196000,Office Building,1940,1836,10,1.00,W MAIN ST,323-325,
1055,320196000,Office Building,1940,1836,10,1.00,W MAIN ST,323-325,
1057,320198000,Hotel,2016,1913,14,1.00,W MAIN ST,315,
1058,320198000,Hotel,1957,26271,9,4,W MAIN ST,315,
1059,320198000,Hotel,1957,84560,9,7.00,W MAIN ST,315,
1060,320198000,Hotel,1957,6219,12,1,W MAIN ST,315,
1061,330001100,Apartments over 20 units,1964,15651,8,3.00,MCINTIRE RD,500,
1062,330002100,Apartments 11-20 Units,2001,13935,8,3.00,MCINTIRE RD,510,
1063,330005000,Church,1953,3280,30,1.00,PERRY DR,100,
1064,330005000,Church,1953,3280,30,1.00,PERRY DR,100,
1065,330059000,Office Building,1966,6210,12,3.00,4TH ST NE,415,
1066,330059000,Office Building,1966,3105,12,3.00,4TH ST NE,415,
1067,330060000,Apartments 1-10 units,1932,3868,8,2.00,3RD ST NE,432,
1068,330062000,Office Building,1924,1920,8,2.00,3RD ST NE,414,
1069,330063000,Office Building,1920,2012,8,2.00,3RD ST NE,420,
1070,330067000,Office Building,1962,14404,12,2.00,E HIGH ST,315-317,
1071,330070000,Office Building,1958,3766,10,1.70,E HIGH ST,301,
1072,330072000,Office,1920,2936,8,2.00,3RD ST NE,409,
1073,330072000,Office,1920,400,8,1.00,3RD ST NE,409,
1074,330074000,Office Building,1960,7751,10,2.00,E HIGH ST,215,
1075,330075000,Office Building,1850,4232,10,2.00,E HIGH ST,211,
1076,330075000,Office Building,1850,720,10,1.00,E HIGH ST,211,
1077,330076000,Office Building,1887,3418,10,2.00,E HIGH ST,205,
1078,330077000,Office Building,1895,2748,12,2.00,E HIGH ST,201,
1079,330077000,Office Building,1895,969,12,1.00,E HIGH ST,201,
1080,330088000,Apartments 1-10 units,1910,,,,2ND ST NE,415,
1081,330094000,Office Building,1910,2840,12,2.00,E HIGH ST,107-109,
1082,330094000,Office Building,1910,185,12,1.00,E HIGH ST,107-109,
1083,330095000,Office Building,1900,1832,10,2.00,E HIGH ST,105,
1084,330095000,Office Building,1900,473,10,1.00,E HIGH ST,105,
1085,330096000,Office Building,1925,2520,10,2.00,E HIGH ST,101,
1086,330096000,Office Building,1925,180,8,1.00,E HIGH ST,101,
1087,330104000,Apartments 11-20 Units,1971,10722,8,2.00,1ST ST N,423-425,
1088,330104000,Apartments 11-20 Units,1971,721,8,1.00,1ST ST N,423-425,
1089,330110000,Office Building,1900,2384,8,2.00,W HIGH ST,105,
1090,330110000,Office Building,1900,335,8,1.00,W HIGH ST,105,
1091,330116000,Apartments over 20 units,1929,34190,8,5.00,ALTAMONT CIR,11,
1092,330123000,Apartments 1-10 units,1915,4888,8,2.50,ALTAMONT CIR,117,
1093,330130000,Apartments 1-10 units,1920,4093,8,2.50,W HIGH ST,205,
1094,330137000,Apartments 1-10 units,1916,,,,ALTAMONT ST,411,
1095,330155100,Office Building,1970,30862,12,1.00,PRESTON AVE,300,
1096,330155300,Office Building,1983,47850,12,3.00,W MAIN ST,255,
1097,330155L00,Hotel,1985,114492,12,7.00,RIDGE MCINTIRE RD,212,
1098,330155L00,Hotel,1985,25000,12,1.00,RIDGE MCINTIRE RD,212,
1099,330155L00,Hotel,1985,34376,12,1.00,RIDGE MCINTIRE RD,212,
1100,330174000,Office Building,1916,560,12,4.00,2ND ST NW,201,
1101,330174000,Office Building,1916,33657,12,3.00,2ND ST NW,201,
1102,330175000,Restaurant,1905,2086,12,2.00,W MARKET ST,113,
1103,330175000,Restaurant,1905,173,12,1.00,W MARKET ST,113,
1104,330175000,Restaurant,1905,792,12,2.00,W MARKET ST,113,
1105,330175000,Restaurant,1905,256,12,1.00,W MARKET ST,113,
1106,330176000,Office Building,1905,2054,8,2.00,W MARKET ST,107-109,
1107,330176000,Office Building,1905,191,8,1.00,W MARKET ST,107-109,
1108,330178000,Mortuary,1937,6198,12,2.00,1ST ST N,201,
1109,330178000,Mortuary,1937,2253,12,1.00,1ST ST N,201,
1110,330180000,Office Building,1898,4552,8,2.00,W JEFFERSON ST,100,
1111,330180000,Office Building,1898,112,8,1.00,W JEFFERSON ST,100,
1112,330182000,Office Building,1890,2152,12,2.00,W JEFFERSON ST,106,
1113,330183000,Office Building,1913,4994,10,2.00,W JEFFERSON ST,116,
1114,330184000,Office,1895,10638,40,1.00,W HIGH ST,120,
1115,330184000,Office,1895,7768,12,2.00,W HIGH ST,120,
1116,330190000,Office Building,1923,5984,30,1.00,E JEFFERSON ST,101,
1117,330190000,Office Building,1923,8463,10,3.00,E JEFFERSON ST,101,
1118,330190000,Office Building,1923,4980,10,2.00,E JEFFERSON ST,101,
1119,330190000,Office Building,1923,2662,10,1.00,E JEFFERSON ST,101,
1120,330194000,Rooming House,1814,3840,9,2.0,E JEFFERSON ST,109,
1121,330196000,"Library, Public",1906,14909,20,1.00,E MARKET ST,201,
1122,330197000,Church,1925,3165,30,1.00,E JEFFERSON ST,208-210,
1123,330197000,Church,1925,3390,12,1.00,E JEFFERSON ST,208-210,
1124,330198000,Office Building,1870,2012,12,2.00,E JEFFERSON ST,206,
1125,330198000,Office Building,1870,589,12,1.00,E JEFFERSON ST,206,
1126,330199000,Office Building,1920,3218,16,1.00,2ND ST NE,200,
1127,330199000,Office Building,1920,1170,12,1.00,2ND ST NE,200,
1128,330200100,Office Building,1987,1114,12,1.00,E HIGH ST,202,
1129,330200101,Office Building,1987,1174,12,1.00,E HIGH ST,226,
1130,330200110,Office Building,1987,4408,12,1.00,E HIGH ST,230,
1131,330200120,Office Building,1987,1325,12,1.00,E HIGH ST,232,
1132,330200130,Office Building,0,1010,12,1.00,E HIGH ST,234,
1133,330200140,Office Building,1987,2228,12,1.00,E HIGH ST,236-238,
1134,330200150,Office Building,1987,1129,12,1.00,E HIGH ST,244,
1135,330200160,Office Building,1987,1288,12,1.00,E HIGH ST,246,
1136,330200170,Office Building,1987,2601,12,1.00,E HIGH ST,252-254,
1137,330200180,Office Building,1987,2447,12,1.00,E HIGH ST,258-260,
1138,330200200,Office Building,1987,1114,12,1.00,E HIGH ST,204,
1139,330200201,Office Building,1987,1040,12,1.00,E JEFFERSON ST,203,2
1140,330200300,Office Building,1987,1141,12,1.00,E HIGH ST,206,
1141,330200380,Office Building,1987,905,12,1.00,E JEFFERSON ST,245,23
1142,330200400,Office Building,1987,1195,12,1.00,E HIGH ST,208,4
1143,330200450,Office Building,1987,1273,12,1.00,E HIGH ST,228,14
1144,330200500,Office Building,1987,2417,12,1.00,E HIGH ST,210-212,5-6
1145,330200600,Office Building,1987,4761,12,1.00,E HIGH ST,214,
1146,330200700,Office Building,1987,1313,12,1.00,E HIGH ST,218,9
1147,330200800,Office Building,1987,1288,12,1.00,E HIGH ST,220,10
1148,330200900,Office Building,1987,4761,12,1.00,E HIGH ST,250,
1149,330204000,Church,1920,1930,20,1.00,E JEFFERSON ST,301,
1150,330204000,Church,1920,7686,12,2.00,E JEFFERSON ST,301,
1151,330204000,Church,1920,4671,12,3.00,E JEFFERSON ST,301,
1152,330205L00,Office Building,1998,42878,12,3.00,4TH ST NE,310,
1153,330207000,Bank,1984,4082,12,2.00,E JEFFERSON ST,305-313,
1154,330208000,Office Building,1900,2228,12,2.00,E JEFFERSON ST,306,
1155,330208000,Office Building,1900,153,12,1.00,E JEFFERSON ST,306,
1156,330209000,Office Building,1900,2236,12,1.00,E JEFFERSON ST,304,
1157,330209000,Office Building,1900,138,12,2.00,E JEFFERSON ST,304,
1158,330211000,Office Building,1820,2170,12,2.00,4TH ST NE,213-215,
1159,330211000,Office Building,1820,102,12,1.00,4TH ST NE,213-215,
1160,330213000,Office Building,1948,1900,12,1.00,3RD ST NE,218,
1161,330214000,Office Building,1900,2476,12,2.00,3RD ST NE,216,
1162,330214000,Office Building,1900,59,12,1.00,3RD ST NE,216,
1163,330214000,Office Building,1900,2560,12,2.00,3RD ST NE,216,
1164,330215000,Office Building,1920,2338,10,2.00,E MARKET ST,301,
1165,330215000,Office Building,1920,217,10,1.00,E MARKET ST,301,
1166,330215100,Office Building,1960,1980,12,1.00,3RD ST NE,208,
1167,330216000,Office Building,1860,1800,12,1.00,E MARKET ST,307,
1168,330216000,Office Building,1860,5382,12,3.00,E MARKET ST,307,
1169,330216000,Office Building,1860,1800,12,1.00,E MARKET ST,307,
1170,330217000,Office Building,1832,820,12,2.00,4TH ST NE,211,
1171,330217000,Office Building,1832,661,12,1.00,4TH ST NE,211,
1172,330218000,Mixed Retail w/Res Units,1960,8799,8,3.00,E MARKET ST,313,
1173,330218000,Mixed Retail w/Res Units,1960,8799,8,3.00,E MARKET ST,313,
1174,330219000,Office Building,1930,2466,12,2.00,4TH ST NE,121-123,
1175,330220000,Office Building,1920,10220,12,1.00,E MARKET ST,310,
1176,330220000,Office Building,1920,711,12,2.00,E MARKET ST,310,
1177,330221000,Office Building,1928,2432,10,2.00,E MARKET ST,300,
1178,330222000,Office Building,1950,3276,12,2.00,3RD ST NE,114,
1715,510176100,Medical Office,1984,1267,12,1.00,E HIGH ST,1139,101
1716,510176200,Medical Office,1984,1596,12,1.00,E HIGH ST,1139,102
1717,510176300,Medical Office,1984,801,12,1.00,E HIGH ST,1139,103
1718,510176400,Medical Office,1984,772,12,1.00,E HIGH ST,1139,104
1719,510176500,Medical Office,1984,1295,12,1.00,E HIGH ST,1139,105
1720,510176600,Medical Office,1984,1847,12,1.00,E HIGH ST,1139,201
1721,510176700,Medical Office,1984,792,12,1.00,E HIGH ST,1139,202
1722,510176800,Medical Office,1984,1969,12,1.00,E HIGH ST,1139,203
1723,510176900,Medical Office,1984,1853,12,1.00,E HIGH ST,1139,204
1724,520053000,Church,1979,45100,12,2.00,PARK ST,735,
1725,520053000,Church,1979,18480,12,2.00,PARK ST,735,
1726,520053000,Church,1979,28464,10,2.00,PARK ST,735,
1727,530004000,Apartments 11-20 Units,1916,10909,10,2.00,PARK ST,601,
1728,530004000,Apartments 11-20 Units,1916,,8,2.00,PARK ST,601,
1729,530009000,Group Care Home,1985,1320,10,1.50,PARK ST,517,
1730,530009000,Group Care Home,1985,576,10,2.00,PARK ST,517,
1731,530009000,Group Care Home,1985,3113,10,2.50,PARK ST,517,
1732,530010000,Office Building,1925,3304,10,2.25,PARK ST,515,
1733,530010000,Office Building,1925,153,10,1.00,PARK ST,515,
1734,530011000,Group Care Home,1925,2292,10,2.00,PARK ST,509,
1735,530011000,Group Care Home,1925,1874,10,1.00,PARK ST,509,
1736,530012000,Group Care Home,1925,9183,10,2.50,PARK ST,501,
1737,530021000,Office Building,1900,3056,10,2.00,PARK ST,435,
1738,530021000,Office Building,1900,25,10,1.00,PARK ST,435,
1739,530022000,Office Building,1925,2512,12,2.50,PARK ST,433,
1740,530023000,Office Building,,721,10,1,PARK ST,427,
1741,530023000,Office Building,,1608,10,2,PARK ST,427,
1742,530024000,Office Building,1909,2974,12,2.00,PARK ST,421,
1743,530025000,Office Building,1903,4522,10,2.00,4TH ST NE,418,
1744,530025000,Office Building,1903,437,10,1.00,4TH ST NE,418,
1745,530026000,Dormitory,1930,4930,10,2.00,4TH ST NE,414,
1746,530026000,Dormitory,1930,1034,10,1.00,4TH ST NE,414,
1747,530030000,Office Building,1924,2706,10,2.00,E HIGH ST,401,
1748,530030000,Office Building,1924,237,10,1.00,E HIGH ST,401,
1749,530031000,Office Building,1974,2766,8,2.00,E HIGH ST,407,
1750,530032000,Office Building,1903,17718,10,1.00,E HIGH ST,411,
1751,530032000,Office Building,1903,30504,12,3.00,E HIGH ST,411,
1752,530032000,Office Building,1903,7140,12,1.00,E HIGH ST,411,
1753,530033000,Office Building,0,,,,E HIGH ST,409,
1754,530033000,Office Building,0,,,,E HIGH ST,409,
1755,530033000,Office Building,0,,,,E HIGH ST,409,
1756,530033000,Office Building,0,,,,E HIGH ST,409,
1757,530033000,Office Building,0,,,,E HIGH ST,409,
1758,530033000,Office Building,0,,,,E HIGH ST,409,
1759,530033000,Office Building,0,,,,E HIGH ST,409,
1760,530033000,Office Building,0,,,,E HIGH ST,409,
1761,530034000,Office Building,1881,5680,10,2.50,PARK ST,417-19,
1762,530034000,Office Building,1881,831,10,1.00,PARK ST,417-19,
1763,530035000,Office Building,1820,2994,12,2.00,PARK ST,415,
1764,530035000,Office Building,1820,380,12,1.00,PARK ST,415,
1765,530036000,Office Building,1900,1818,12,2.00,PARK ST,413,
1766,530036000,Office Building,1900,555,12,1.50,PARK ST,413,
1767,530036000,Office Building,1900,93,12,1.00,PARK ST,413,
1768,530037000,Office Building,1905,5032,12,2.00,PARK ST,409,
1769,530037000,Office Building,1905,315,12,2.00,PARK ST,409,
1770,530037100,Office Building,1960,1798,10,2.00,PARK ST,403,
1771,530038000,Office Building,1920,3848,12,2.00,PARK ST,401,
1772,530040000,Office Building,1954,5486,8,2.00,E JEFFERSON ST,418,
1773,530040000,Office Building,1954,2790,8,3.00,E JEFFERSON ST,418,
1774,530040000,Office Building,1954,3463,8,2.00,E JEFFERSON ST,418,
1775,530042000,Office Building,1900,2410,12,2.00,5TH ST NE,211,
1776,530043000,Office Building,1946,4280,12,1.00,E JEFFERSON ST,414,
1777,530043000,Office Building,1946,109,12,1.00,E JEFFERSON ST,414,
1778,530044000,Office Building,1901,1496,12,2.00,E JEFFERSON ST,412,
1779,530045000,Hotel,1800,3900,12,2.00,E JEFFERSON ST,410,
1780,530046000,Office Building,1920,2986,8,2.00,E JEFFERSON ST,402,
1781,530051000,Office Building,1953,50979,12,2.00,E MARKET ST,401,
1782,530053000,Office Building,1911,2974,8,2.00,E MARKET ST,415,
1783,530054000,Office Building,1920,8786,12,2.00,E MARKET ST,414,
1784,530054101,Office,1946,2282,10,1.00,E MARKET ST,404,101
1785,530054102,Office,1946,717,10,1.00,E MARKET ST,406,102A
1786,530054104,Office,1946,1633,10,1.00,E MARKET ST,408,104A
1787,530054105,Office,1946,960,10,1.00,E MARKET ST,408,105
1788,530054106,Office,1946,572,10,1.00,E MARKET ST,408,106
1789,530054107,Office,1946,1780,10,1.00,E MARKET ST,408,107
1790,530054108,Office,1946,791,,,E MARKET ST,408,104B
1791,530054200,Office,1946,568,10,1.00,E MARKET ST,408,201A
1792,530054201,Office,1946,1279,10,1.00,E MARKET ST,408,201B
1793,530054202,Office,1946,932,10,1.00,E MARKET ST,408,202
1794,530054203,Office,1946,1106,10,1.00,E MARKET ST,408,203
1795,530054204,Office,1946,984,10,1.00,E MARKET ST,408,204
1796,530054205,Office,1946,1164,10,1.00,E MARKET ST,408,205
1797,530054206,Office,1946,1066,10,1.00,E MARKET ST,408,206
1798,530054207,Office,1946,1282,10,1.00,E MARKET ST,408,207
1799,530054208,Office,1946,1446,10,1.00,E MARKET ST,408,208
1800,530054A00,Commercial,1946,1613,10,1.00,E MARKET ST,410-412,
1801,530054B02,Commercial,0,550,,,E MARKET ST,406,102B
1802,530055000,Retail Store,1920,7540,10,2.00,E MARKET ST,400-402,
1803,530056000,Retail Store,1890,2852,10,2.00,4TH ST NE,112-114,
1804,530057000,Retail Store,1920,2488,10,2.00,4TH ST NE,110,
1805,530058000,Retail Store,1934,2120,10,2.00,4TH ST NE,108,
1806,530059000,Retail Store,1963,4863,12,1.00,E MAIN ST,401-07,
1807,530059000,Retail Store,1963,5631,12,1.00,E MAIN ST,401-07,
1808,530060000,Retail Store,1920,5538,12,2.00,E MAIN ST,411-13,
1809,530061000,Restaurant,1912,2058,12,1.00,E MAIN ST,415-417,
1810,530061000,Restaurant,1912,2058,12,1.00,E MAIN ST,415-417,
1811,530062000,Retail Store,1920,2500,12,2.00,E MAIN ST,419-421,
1812,530062000,Retail Store,1920,792,12,1.00,E MAIN ST,419-421,
1813,530064000,Retail Store,1959,13197,12,3.00,E MAIN ST,423,
1814,530064A00,Retail Store,1959,13275,12,3.00,E MAIN ST,423,
1815,530065000,Office Building,1986,2400,12,3.00,E MAIN ST,508,
1816,530065200,Office Building,1986,2520,12,3.00,E MAIN ST,506,
1817,530065300,Office Building,1986,2691,12,3.00,5TH ST SE,100,
1818,530065400,Office Building,1986,2691,12,3.00,5TH ST SE,102,
1819,530065500,Office Building,1986,2691,12,3.00,5TH ST SE,104,
1820,530065600,Office Building,1986,2691,12,3.00,5TH ST SE,106,
1821,530067000,Office Building,1925,2304,12,3.00,E MAIN ST,510,
1822,530067000,Office Building,1925,1994,12,2.00,E MAIN ST,510,
1823,530068000,Mixed Retail w/Res Units,1954,2631,10,1.00,E MAIN ST,512-520,
1824,530068000,Mixed Retail w/Res Units,1954,2736,8,1.00,E MAIN ST,512-520,
1825,530070000,Museum,1928,5790,12,1.00,E MAIN ST,524,
1826,530070000,Museum,1928,759,12,1.00,E MAIN ST,524,
1827,530072A00,Retail,0,1372,9,1.00,5TH ST SE,110,A
1828,530072B00,Restaurant,0,1150,12,1.00,E WATER ST,501,
1829,530072C00,Restaurant,0,1029,9,1.00,E WATER ST,503,
1830,530072D00,Restaurant,0,1109,9,1.00,E WATER ST,505,
1831,530072E00,Retail Store,0,,,,E WATER ST,507,
1832,530072F00,Restaurant,0,958,12,1.00,E WATER ST,509,
1833,530074000,Retail Store,1925,1503,12,1.00,E WATER ST,511,
1834,530075000,Restaurant,1920,2172,12,2.00,E WATER ST,515,
1835,530075000,Restaurant,1920,420,12,1.00,E WATER ST,515,
1836,530077A00,Office Building,1920,5392,10,1.00,E MAIN ST,530,A
1837,530077A00,Office Building,1920,5744,10,2.00,E MAIN ST,530,A
1838,530077B00,Office Building,1920,4910,10,1.00,E MAIN ST,534,B
1839,530077C00,Office Building,1920,4436,12,1.00,E MAIN ST,534,C&D
1840,530080000,Office Building,1967,40266,8,3.00,E MAIN ST & 7TH ST NE,605,
1841,530080000,Office Building,1967,23812,8,2.00,E MAIN ST & 7TH ST NE,605,
1842,530080000,Office Building,1967,11682,8,1.00,E MAIN ST & 7TH ST NE,605,
1843,530091000,Parking Structure,1975,,12,5.00,E MAIN ST & E MARKET ST,0,
1844,530091000,Parking Structure,1975,,12,1.00,E MAIN ST & E MARKET ST,0,
1845,530091000,Parking Structure,1975,,12,3.00,E MAIN ST & E MARKET ST,0,
1846,530091000,Parking Structure,1975,,12,1.00,E MAIN ST & E MARKET ST,0,
1847,530091L00,Parking Structure,1975,94120,12,5.00,E MARKET ST,500,
1848,530091L00,Parking Structure,1975,5928,12,1.00,E MARKET ST,500,
1849,530091L00,Parking Structure,1975,83676,12,3.00,E MARKET ST,500,
1850,530091L00,Parking Structure,1975,34568,12,1.00,E MARKET ST,500,
1851,530091LA0,Parking Structure,1975,62460,12,5.00,5TH ST NE,106,
1852,530091LB0,Parking Structure,1975,1860,12,5.00,5TH ST NE,102,
1853,530091LC0,Parking Structure,1975,1200,12,1.00,5TH ST NE,110,
1854,530091LD0,Parking Structure,1975,1108,12,1.00,E MAIN ST,503,
1855,530091LE0,Parking Structure,0,1074,,,E MAIN ST,505,
1856,530091LF0,Commercial,0,,,,E MAIN ST,507,
1857,530091LG0,Commercial,0,,,,E MAIN ST,513,
1858,530091LH1,Commercial,0,,,,5TH ST NE,100,1
1859,530091LH2,Commercial,0,,,,5TH ST NE,100,2
1860,530091LH3,Commercial,0,,,,5TH ST NE,100,3
1861,530091LI0,Commercial,0,,,,E MARKET ST,500,
1862,530091LJ0,Commercial,0,,,,E MARKET ST,500,
1863,530091LK1,Parking Structure,0,,,,E MARKET ST,500,
1864,530093000,Office Building,1920,4243,10,2.50,5TH ST NE,206,
1865,530094000,Office Building,1920,3368,10,2.00,5TH ST NE,208-212,
1866,530096100,Office Building,1920,9150,12,3.00,COURT SQ,300,
1867,530096100,Office Building,1920,3492,12,2.00,COURT SQ,300,
1868,530096101,Restaurant,1926,1468,10,1.00,COURT SQ,500,305
1869,530096102,Office,1929,1354,10,1.00,COURT SQ,500,102
1870,530096103,Restaurant,1926,1225,10,1.00,COURT SQ,500,103
1871,530096201,Office,1926,4389,10,1.00,COURT SQ,500,201-2
1872,530096301,Office,1926,4621,10,1.00,COURT SQ,500,301-5
1873,530096306,Office,1926,1053,10,1.00,COURT SQ,500,300
1874,530097000,Office Building,1920,15102,10,3.00,E MARKET ST,503,
1875,530098000,Office Building,1900,754,12,1.00,COURT SQ,220,
1876,530099000,Office Building,1825,3828,8,2.00,COURT SQ,222-224,
1877,530099000,Office Building,1825,108,8,1.00,COURT SQ,222-224,
1878,530100000,Multiple Commercial Use,1897,29210,12,2.00,E MARKET ST,601-617,
1879,530100000,Multiple Commercial Use,1897,4260,12,2.00,E MARKET ST,601-617,
1880,530100000,Multiple Commercial Use,1897,13698,12,1.00,E MARKET ST,601-617,
1881,530100000,Multiple Commercial Use,1897,1040,12,1.00,E MARKET ST,601-617,
1882,530101000,Office Building,1920,505,8,1.50,7TH ST NE,213,
1883,530101000,Office Building,1920,1625,8,1.00,7TH ST NE,213,
1884,530103000,Office Building,1957,4448,12,2.00,E JEFFERSON ST,612,
1885,530104000,Office Building,1790,3558,12,2.00,COURT SQ,230,
1886,530104000,Office Building,1790,1135,12,1.00,COURT SQ,230,
1887,530105000,Office Building,1920,1306,12,2.00,COURT SQ,0,
1888,530106000,Office Building,1800,2376,12,2.00,COURT SQ,0,
1889,530107000,Office Building,1920,3790,8,2.50,PARK ST,300-302,
1890,530107000,Office Building,1920,324,8,1.00,PARK ST,300-302,
1891,530109000,Office Building,1852,23565,12,3.00,PARK ST,350,
1892,530111000,Office Building,1920,6080,12,2.00,E HIGH ST,614,
1893,530111000,Office Building,1920,101,12,1.00,E HIGH ST,614,
1894,530112A00,Office,1925,1245,10,1.00,E HIGH ST,619,A
1895,530112B00,Office,0,891,10,1.00,E HIGH ST,619,B
1896,530113000,Apartments 1-10 units,1925,2940,8,2.00,E HIGH ST,615,
1897,530114000,Office Building,1925,2932,10,2.00,E HIGH ST,609,
1898,530114000,Office Building,1925,196,10,1.00,E HIGH ST,609,
1899,530115000,Bank,1974,8236,12,2.00,PARK ST AT HIGH ST,402,
1900,530115000,Bank,1974,397,12,1.00,PARK ST AT HIGH ST,402,
1901,530117000,Office Building,1850,3952,12,2.00,PARK ST,408,
1902,530117000,Office Building,1850,867,12,3.00,PARK ST,408,
1903,530117000,Office Building,1850,2265,12,1.00,PARK ST,408,
1904,530118000,Office Building,1930,4222,12,2.00,PARK ST,414,
1905,530118000,Office Building,1930,121,12,1.00,PARK ST,414,
1906,530119000,Office Building,1920,1973,12,2.50,PARK ST,416,
1907,530119000,Office Building,1920,1800,12,2.00,PARK ST,416,
1908,530119000,Office Building,1920,214,12,1.00,PARK ST,416,
1909,530120000,Office Building,1920,3602,12,2.00,PARK ST,420,
1910,530122000,Office Building,1900,2774,12,2.00,7TH ST NE,425,
1911,530122000,Office Building,1900,154,12,1.00,7TH ST NE,425,
1912,530122100,Office Building,1905,2768,10,2.00,7TH ST NE,413,
1913,530122100,Office Building,1905,169,8,1.00,7TH ST NE,413,
1914,530123000,Church,1954,5653,20,1.00,PARK ST,506,
1915,530123000,Church,1954,5268,12,3.00,PARK ST,506,
1916,530123000,Church,1954,23846,12,2.00,PARK ST,506,
1917,530123000,Church,1954,414,12,1.00,PARK ST,506,
1918,530131100,Office Building,1900,1898,10,1.50,PARK ST,500,
1919,530134000,Apartments 1-10 units,1925,2820,10,1.00,7TH ST NE,508,
1920,530144000,Apartments over 20 units,1967,49002,12,3.00,E HIGH ST,701,
1921,530144000,Apartments over 20 units,1967,49002,12,3.00,E HIGH ST,701,
1922,530150000,Office Building,1900,2112,10,2.00,E HIGH ST,710,
1923,530150000,Office Building,1900,544,8,2.00,E HIGH ST,710,
1924,530151000,Office Building,1910,3040,12,2.00,E HIGH ST,700,
1925,530151000,Office Building,1910,409,12,1.00,E HIGH ST,700,
1926,530152000,Office Building,1925,2832,10,2.00,E JEFFERSON ST,703,
1927,530153000,Office Building,1920,3750,12,2.50,E JEFFERSON ST,707,
1928,530155000,Office Building,1964,57935,10,1.00,E JEFFERSON ST,700,
1929,530155000,Office Building,1964,23634,10,2.00,E JEFFERSON ST,700,
1930,530155L00,Office Building,1964,57935,10,1.00,7TH ST NE,212,
1931,530155L00,Office Building,1964,23634,10,2.00,7TH ST NE,212,
1932,530155LA0,Office Building,1964,3494,10,1.00,SNL PLZ,1,1
1933,530155LB0,Office Building,1964,500,10,1.00,SNL PLZ,1,
1934,530155LC0,Office Building,1964,1335,10,1.00,SNL PLZ,1,
1935,530155LD0,Office Building,1964,1450,12,1.00,SNL PLZ,1,
1936,530155LE0,Office Building,1964,232,10,1.00,SNL PLZ,1,
1937,530155LF0,Office Building,1964,24255,10,1.00,SNL PLZ,1,
1938,530160000,Office Building,1990,42404,12,4.00,7TH ST NE,120,
1939,530160000,Office Building,1990,42404,12,4.00,7TH ST NE,120,
1940,530160000,Office Building,1990,42404,12,4.00,7TH ST NE,120,
1941,530162100,Office Building,1890,5368,14,2.00,E WATER ST,600,
1942,530162100,Office Building,1890,10156,14,1.00,E WATER ST,600,
1943,530162200,Office Building,1992,85000,12,4.00,E WATER ST,701,
1944,530169000,Multiple Commercial Use,1964,2757,12,1.00,E MARKET ST,801-805,
1945,530169000,Multiple Commercial Use,1964,2757,12,1.00,E MARKET ST,801-805,
1946,530172000,Office Building,1960,855,12,1.00,9TH ST NE,209,
1947,530173190,Office,1989,1671,12,1.00,E JEFFERSON ST,802,B1
1948,530173201,Office,1989,1925,12,1.00,E JEFFERSON ST,802,B2
1949,530173210,Office,1989,1925,12,1.00,E JEFFERSON ST,802,B3
1950,530173220,Office,1820,2550,10,3.00,E JEFFERSON ST,800,C
1951,530173230,Office Building,1820,585,12,1.00,8TH ST NE,210,D
1952,530178000,Barber Shop,1972,480,12,1.00,E JEFFERSON ST,820,
1953,530180000,Office Building,1962,6864,8,2.00,E JEFFERSON ST,818,
1954,530180000,Office Building,1962,5250,8,3.00,E JEFFERSON ST,818,
1955,530180000,Office Building,1962,358,8,1.00,E JEFFERSON ST,818,
1956,530184000,Office Building,1900,5468,12,2.50,E HIGH ST,800,
1957,530184000,Office Building,1900,682,8,1.00,E HIGH ST,800,
1958,530185000,Office Building,1920,2803,12,2.50,E HIGH ST,806,
1959,530185000,Office Building,1920,311,12,1.00,E HIGH ST,806,
1960,530186000,Office Building,1930,1690,12,2.50,E JEFFERSON ST,809,
1961,530186000,Office Building,1930,246,12,1.00,E JEFFERSON ST,809,
1962,530187000,Office Building,1900,1932,12,2.00,E JEFFERSON ST,813,
1963,530188000,Office Building,1937,1638,12,2.00,E JEFFERSON ST,815,
1964,530188000,Office Building,1937,710,12,1.00,E JEFFERSON ST,815,
1965,530191000,Apartments 1-10 units,1925,2230,8,2.00,E HIGH ST,814,
1966,530191000,Apartments 1-10 units,1925,559,8,1.00,E HIGH ST,814,
1967,530192000,Office Building,1913,2432,12,2.00,E HIGH ST,812,
1968,530192000,Office Building,1913,384,12,2.0,E HIGH ST,812,
1969,530193000,Office Building,1930,2138,12,2.00,E HIGH ST,810,
1970,530193000,Office Building,1930,247,12,1.00,E HIGH ST,810,
1971,530194000,Office Building,1880,2395,12,1.00,E HIGH ST,801,
1972,530194000,Office Building,1880,806,12,2.00,E HIGH ST,801,
1973,530194000,Office Building,1880,506,12,3.00,E HIGH ST,801,
1974,530194100,Office Building,1957,3984,12,1.00,8TH ST NE,404,
1975,530194100,Office Building,1957,372,12,1.00,8TH ST NE,404,
